dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,topic_count,generated_summary
vn_mds,cluster_108,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.837573385518591,0.4440078585461689,0.39138943248532293,rouge-score,2,0,max_mean_rouge2_rougeL,1212,214,1,4.390699679963291,4,1,"Khoảng 11h30 ngày 1/11, anh Trần Ngọc Vũ (41 tuổi) và con trai là Trần Ngọc Hiếu (16 tuổi) bị một sợi cáp điện hạ thế móc vào cổ và kéo ngã xuống đường khi đang di chuyển bằng xe máy trên đường Lý Thường Kiệt, thị trấn Ngãi Giao, huyện Châu Đức, tỉnh Bà Rịa – Vũng Tàu. Tai nạn xảy ra do nhóm thợ của Công ty Tâm Tiến đang thi công kéo cáp nhưng không đặt biển cảnh báo, khiến người đi đường không kịp phản ứng khi dây bị căng lên. Cả hai nạn nhân được đưa đến Trung tâm Y tế huyện Châu Đức và sau đó được chuyển lên bệnh viện tuyến trên để điều trị do vết cắt sâu ở cổ họng, trong đó Hiếu bị thương nhẹ hơn cha. Theo thông tin từ phía điện lực Châu Đức, đơn vị thi công là Công ty Tâm Tiến và phía điện lực chỉ đóng vai trò giám sát an toàn điện để nghiệm thu."
vn_mds,cluster_109,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7340823970037453,0.4774436090225564,0.3370786516853933,rouge-score,2,0,max_mean_rouge2_rougeL,3634,189,1,4.75053487799596,7,1,"Ngày 1/11, Công an TP. Thủ Dầu Một, tỉnh Bình Dương đã tạm giữ Phạm Anh Cường để điều tra hành vi trộm cắp hơn 100 triệu đồng từ xe ô tô của anh Nguyễn Thanh Quang tại bãi giữ xe nhà hàng Dream. Cường, một bảo vệ sử dụng hồ sơ giả để xin việc, đã cạy cửa xe lấy tiền vào đêm 30/10 rồi bỏ trốn đến một phòng trọ tại thị xã Thuận An. Nhờ sự hỗ trợ của ""hiệp sĩ"" Nguyễn Thanh Hải và lực lượng chức năng, Cường bị bắt tại nơi ở mới cùng số tiền tang vật là hơn 81 triệu đồng. Tại cơ quan công an, đối tượng thừa nhận hành vi trộm cắp để trả nợ và ăn xài, đồng thời bị phát hiện có ý định hối lộ nhưng không thành công."
vn_mds,cluster_11,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7643020594965675,0.4045977011494253,0.40732265446224264,rouge-score,2,0,max_mean_rouge2_rougeL,2444,199,1,4.467076005996205,4,1,"Vụ đánh bom tự sát xảy ra vào ngày 21/10 tại Volgograd, Nga đã khiến ít nhất 7 người thiệt mạng (bao gồm thủ phạm) và hơn 30 người khác bị thương trên một chiếc xe buýt chở sinh viên. Thủ phạm được xác định là Naida Asiyalova, một phụ nữ 30 tuổi đến từ Dagestan, người đã thực hiện vụ tấn công khi đang trên đường từ Dagestan đến Moscow. Lực lượng an ninh Nga đang truy nã chồng cô, Dmitry Sokolov, một chuyên gia chất nổ của phiến quân Hồi giáo, người được cho là đã chuẩn bị thuốc nổ và lên kế hoạch cho vụ tấn công cùng với hai đồng phạm khác. Các điều tra viên cho biết mục tiêu ban đầu của nhóm khủng bố là một trung tâm thương mại tại Moscow, nhưng Asiyalova đã kích hoạt bom tại Volgograd trước khi kịp di chuyển đến mục tiêu chính."
vn_mds,cluster_110,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8431771894093686,0.5439672801635991,0.570264765784114,rouge-score,2,1,max_mean_rouge2_rougeL,2425,237,1,4.889734882046469,5,1,"Cơ quan CSĐT Công an quận 9, TP.HCM đã khởi tố vụ án và ra quyết định truy nã đối với Huỳnh Ngọc Hùng (SN 1965, ngụ tỉnh Vĩnh Long) về hành vi “trộm cắp tài sản”. Vào tháng 5/2013, ông Bùi Tiến D (SN 1953) thuê Hùng làm vườn và cho ăn ở tại nhà ở phường Long Phước, quận 9, sau đó tin tưởng giao nhà cho Hùng trông coi khi ông đi vắng vào tháng 9/2013. Lợi dụng sự tin tưởng, Hùng đã thuê xe tải lấy đi toàn bộ đồ đạc có giá trị hàng chục triệu đồng và quay lại trung tâm giới thiệu việc làm để tiêu hủy hồ sơ cá nhân nhằm che giấu danh tính. Khi ông D trở về vào ngày 15/10 và trình báo công an, cơ quan chức năng xác định được hộ khẩu của Hùng tại xã Mỹ Thuận, thị xã Bình Minh, nhưng gia đình cho biết đối tượng đã bỏ nhà đi từ lâu."
vn_mds,cluster_111,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8087167070217919,0.5498783454987834,0.5569007263922519,rouge-score,2,1,max_mean_rouge2_rougeL,1231,167,1,3.095693141105585,3,1,"Vào lúc 14h ngày 1/11, người dân tại khu vực hồ Linh Đàm, quận Hoàng Mai, Hà Nội đã phát hiện xác một nam thanh niên chết trong tư thế treo cổ trên cành cây tại một hòn đảo giữa hồ. Nạn nhân được xác định trong độ tuổi từ 25-28 tuổi, trong tình trạng cởi trần và mặc quần dài màu đen. Lực lượng công an đã sử dụng thuyền để tiếp cận hiện trường, đưa nạn nhân vào bờ để khám nghiệm tử thi và xác minh danh tính. Theo quan sát của người dân, do hồ sâu và vị trí đảo cách bờ từ 100m đến 300m nên nạn nhân có thể đã bơi ra đảo trước khi thực hiện hành vi tự tử."
vn_mds,cluster_112,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6666666666666666,0.33718244803695147,0.33563218390804594,rouge-score,2,1,max_mean_rouge2_rougeL,1868,214,1,4.418968998012133,4,1,"Nhiều vụ tai nạn giao thông nghiêm trọng đã xảy ra trên Quốc lộ 1A trong các thời điểm khác nhau, gây ra thương vong và thiệt hại về tài sản. Vào khoảng 3 giờ 30 sáng, anh Danh Thái Sơn (18 tuổi, quê Sóc Trăng) tử vong tại chỗ do va chạm với xe máy của anh Huỳnh Ngọc Vàng (21 tuổi) tại giao lộ Quốc lộ 1A - Hương Lộ 2. Đến 10 giờ 45 phút ngày 1-11, một xe đầu kéo do Nguyễn Tuyển Long điều khiển bị lạc tay lái, cuốn vào dải phân cách tại thị xã Dĩ An, Bình Dương nhưng không có thương vong. Cuối cùng, vào khoảng 12 giờ 30 phút cùng ngày tại quận Thủ Đức, anh Nguyễn Thanh Tùng (35 tuổi) đã tử vong tại chỗ khi bị xe tải nặng do Dương Bình Hải điều khiển tông trúng trong lúc đang băng ngang đường và nghe điện thoại."
vn_mds,cluster_113,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7575757575757576,0.4217391304347826,0.46320346320346323,rouge-score,2,1,max_mean_rouge2_rougeL,2178,202,1,4.791887570056133,7,1,"Sáng ngày 29/10, anh Nguyễn Hoàng Quốc (33 tuổi, ở quận 9) trình báo bị trộm đột nhập vào nhà lấy đi số tài sản trị giá gần 100 triệu đồng, bao gồm 1 iPad, 2 máy tính xách tay và 6 điện thoại di động. Nhờ chiếc iPad có cài đặt hệ thống định vị GPS và thông tin tài khoản còn lưu giữ, Công an quận 9 đã nhanh chóng truy vết và bắt được tín hiệu tại một phòng trọ ở phường Hiệp Bình Chánh, quận Thủ Đức. Tại đây, lực lượng chức năng thu hồi toàn bộ tài sản và xác định đối tượng Hiếu là người thực hiện hành vi trộm cắp, còn Trần Văn Chương (24 tuổi) và vợ là Nguyễn Thị Bích Hạnh là người cất giữ. Hiện vụ việc đang được mở rộng điều tra, trong khi hai đối tượng Hiếu và Chương đang bỏ trốn."
vn_mds,cluster_114,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7510917030567685,0.41666666666666663,0.37117903930130997,rouge-score,2,1,max_mean_rouge2_rougeL,2862,194,1,4.64226231793873,5,1,"Vào lúc 16h ngày 16/10, một chiếc máy bay ATR-72 của hãng Lao Airlines đã gặp tai nạn thảm khốc khi lao xuống sông Mekong tại Pakse, miền Nam Lào do thời tiết xấu và mất phương hướng, khiến toàn bộ 49 người trên máy bay thiệt mạng. Trong số nạn nhân có 44 hành khách đến từ 11 quốc gia, bao gồm 5 người gốc Việt và 5 người Thái Lan. Hiện tại, lực lượng cứu hộ đã vớt được 43 thi thể và gửi hộp đen sang Pháp để phân tích nguyên nhân, trong khi các gia đình nạn nhân Thái Lan đang đàm phán với hãng hàng không và công ty bảo hiểm về việc bồi thường. Chính phủ Lào đã tổ chức lễ tưởng niệm cấp quốc gia và cam kết tiếp tục chiến dịch tìm kiếm cho đến khi tìm thấy toàn bộ thi thể và xác máy bay."
vn_mds,cluster_115,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.75,0.4352617079889807,0.3956043956043956,rouge-score,2,0,max_mean_rouge2_rougeL,9111,1003,4,19.142967086983845,14,3,"Cơ quan Cảnh sát điều tra Công an TP Hà Nội đã khởi tố và bắt tạm giam bác sĩ Nguyễn Mạnh Tường (40 tuổi, Giám đốc Thẩm mỹ viện Cát Tường) cùng đồng phạm Đào Quang Khánh (17 tuổi, bảo vệ của thẩm mỹ viện) về các hành vi ""Xâm phạm thi thể"" và ""Vi phạm quy định về khám bệnh, chữa bệnh"". Vụ việc bắt nguồn từ việc chị Lê Thị Thanh Huyền tử vong vào tối ngày 19-10-2013 sau khi đặt cọc 50 triệu đồng để thực hiện phẫu thuật hút mỡ và nâng ngực. Thay vì đưa nạn nhân đi cấp cứu khi có dấu hiệu nguy kịch, bác sĩ Tường đã trực tiếp thực hiện các thủ thuật cấp cứu tại chỗ nhưng không thành công. Do sợ trách nhiệm, bác sĩ Tường đã chỉ đạo nhân viên tẩu tán dụng cụ, sổ sách và giấy tờ quan trọng, đồng thời sai Đào Quang Khánh mang xe máy của nạn nhân vứt tại đường Cổ Linh. Sau đó, bác sĩ Tường cùng đồng phạm đã khiêng xác chị Huyền lên cầu Thanh Trì ném xuống sông Hồng để phi tang. Hiện cơ quan chức năng đang nỗ lực tìm kiếm thi thể nạn nhân để làm rõ các tình tiết, nhằm xác định chính xác tội danh của các bị can là ""Giết người"", ""Vô ý làm chết người do vi phạm quy tắc nghề nghiệp"" hoặc ""Vi phạm quy định về khám, chữa bệnh"". Các quyết định tố tụng liên quan đã được Viện Kiểm sát nhân dân cùng cấp phê chuẩn để phục vụ quá trình điều tra."
vn_mds,cluster_116,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8174157303370787,0.5211267605633804,0.401685393258427,rouge-score,2,1,max_mean_rouge2_rougeL,7176,814,4,15.632020618068054,15,3,"Chiều ngày 1/11, tại hành lang Quốc hội, Bí thư Thành ủy Hà Nội Phạm Quang Nghị cho biết bác sĩ Nguyễn Mạnh Tường là đối tượng cần phải bị xử lý trước pháp luật trực tiếp nhất trong vụ án phi tang thi thể nạn nhân tại Thẩm mỹ viện Cát Tường. Ông khẳng định vụ việc mang tính cá biệt, bất ngờ và bất thường, do đó không thể quy trách nhiệm toàn bộ cho Bộ Y tế, UBND thành phố Hà Nội hay UBND phường Đồng tâm, quận Hai Bà Trưng. Thực tế, không cơ quan nào có thể lường trước hay giám sát bác sĩ Tường hoạt động 24/24h để ngăn chặn hành vi này. Tuy nhiên, ông nhấn mạnh trách nhiệm thuộc về nhiều bên liên quan, bao gồm cơ quan cấp phép, cơ quan giám sát việc thực hiện cấp phép và cơ quan quản lý cán bộ, nhân viên làm thêm bên ngoài. Các cấp quản lý từ sở đến địa phương cần rút kinh nghiệm, rà soát lại cơ chế chính sách để quản lý chặt chẽ hơn các cơ sở dịch vụ làm đẹp. Hiện tại, Nhà nước đang tích cực triển khai các biện pháp tìm kiếm thi thể nạn nhân và cam kết nỗ lực hết khả năng để hỗ trợ gia đình."
vn_mds,cluster_117,graphsum,e2a,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8007117437722421,0.46071428571428574,0.4199288256227758,rouge-score,2,1,max_mean_rouge2_rougeL,2319,220,1,4.940546631929465,5,1,"Bác sĩ Nguyễn Mạnh Tường, Giám đốc thẩm mỹ viện Cát Tường (Hà Nội), bị cảnh sát dẫn giải và thực nghiệm hiện trường tại cầu Thanh Trì sau khi khai nhận hành vi ném xác bệnh nhân Lê Thị Thanh Huyền xuống sông Hồng để phi tang. Cơ quan công an phối hợp với gia đình nạn nhân và lực lượng CSGT đường thủy huy động nhiều phương tiện, đơn vị chức năng để rà soát và tìm kiếm thi thể nạn nhân từ khu vực cầu Thanh Trì xuống hạ lưu sông Hồng. Mặc dù gia đình và cơ quan chức năng đã nhận được tin báo về một thi thể trôi trên sông tại bến đò Hồng Vân (huyện Thường Tín) vào sáng 23/10, nhưng khi đến nơi thì không còn thấy xác chết. Lãnh đạo Bệnh viện Bạch Mai, nơi bác sĩ Tường công tác, bày tỏ sự bàng hoàng trước hành vi của đồng nghiệp khi thay vì đưa nạn nhân đi cấp cứu thì lại thực hiện hành động vứt xác."
