dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,topic_count,generated_summary
vims,Cluster_011,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8131313131313131,0.5786802030456852,0.5202020202020202,rouge-score,2,0,max_mean_rouge2_rougeL,2398,207,1,4.830733762006275,8,1,"Ngày 19/5, Khoa Y dược (Đại học Đà Nẵng) đã long trọng tổ chức lễ Macchabée tại Trung tâm Pháp y Đà Nẵng để tri ân những người đã hiến xác cho sự nghiệp đào tạo và nghiên cứu y khoa. Khoảng 300 sinh viên cùng cán bộ, giảng viên đã thành kính dâng hoa, hương và rải hoa cúc dọc đường đi để bày tỏ lòng biết ơn đối với những ""người thầy thầm lặng"" đóng góp cho bộ môn Giải phẫu học. Đây là lần đầu tiên lễ Macchabée được tổ chức tại Đà Nẵng, một nghi lễ có nguồn gốc từ phương Tây vốn nhằm tôn vinh những người hiến thi hài cho khoa học. Từ năm 2008 đến nay, đơn vị đã tiếp nhận 4 thi hài từ TP.HCM để phục vụ công tác đào tạo cho gần 1.000 sinh viên y dược tại trường."
vims,Cluster_012,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8072976054732042,0.5028571428571429,0.34891676168757124,rouge-score,2,1,max_mean_rouge2_rougeL,9334,982,4,19.577539231977426,19,3,"Công an huyện Phú Giáo, tỉnh Bình Dương đã bắt giữ Nguyễn Thanh Sơn (SN 1991) và Trương Thị Hồng Nhung (SN 1994) về hành vi cướp tài sản. Sau khi nhận tin báo về vụ cướp giật tại xã Tam Lập vào chiều ngày 18/5, lực lượng chức năng đã huy động công an các xã, thị trấn lập chốt chặn và bắt giữ hai đối tượng tại một khu nhà trọ vào đêm cùng ngày. Qua điều tra, hai đối tượng nghiện ma túy thừa nhận đã dùng roi điện, dao và cây để thực hiện trót lọt 12 vụ cướp trên địa bàn huyện Bàu Bàng và huyện Phú Giáo từ đầu năm 2016 đến nay nhằm có tiền tiêu xài và sử dụng ma túy. Các đối tượng thường chọn phụ nữ đi xe máy vào đêm khuya hoặc sáng sớm tại các cung đường vắng để tấn công, ép nạn nhân té xe nhằm chiếm đoạt tài sản. Ngoài ra, công an còn nghi vấn cặp đôi này có đồng bọn là các thanh niên khác, những người có thể xuất hiện để tiếp tục trấn lột khi vụ cướp hụt xảy ra. Trong những ngày qua, trên địa bàn huyện Phú Giáo liên tục xảy ra hàng loạt vụ cướp chặn đường táo tợn, điển hình là các vụ dùng roi điện khống chế nạn nhân hoặc dùng dao Thái Lan đập nát điện thoại. Cơ quan công an đang tiếp tục điều tra mở rộng vụ án, đồng thời thành lập các tổ tuần tra cơ động và khuyến cáo người dân đề cao cảnh giác, tránh đi một mình hoặc mang theo trang sức giá trị tại khu vực vắng người."
vims,Cluster_013,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7759259259259258,0.5677179962894249,0.46851851851851856,rouge-score,2,0,max_mean_rouge2_rougeL,15566,1136,4,25.077804400003515,34,3,"Năm 2016 đánh dấu năm đầu tiên thực hiện Nghị quyết Đại hội XII của Đảng và cũng là năm khởi động Giải báo chí toàn quốc về xây dựng Đảng mang tên ""Búa liềm vàng"". Giải thưởng được tổ chức nhằm tôn vinh các tác phẩm báo chí xuất sắc trên các phương diện chính trị, tư tưởng, tổ chức và đạo đức, qua đó góp phần xây dựng Đảng trong sạch, vững mạnh, đẩy lùi sự suy thoái về tư tưởng, đạo đức, lối sống và nâng cao năng lực cầm quyền của Đảng theo tinh thần ""Đảng là đạo đức, là văn minh"". Giải thưởng được trao tặng vào dịp kỷ niệm ngày thành lập Đảng 3/2 hàng năm cho các tác phẩm chất lượng cao trên tất cả các loại hình báo in, phát thanh, truyền hình, báo điện tử và ảnh báo chí. Cơ cấu giải thưởng bao gồm các giải A, B, C, Khuyến khích và giải Xuất sắc kèm theo tiền thưởng (15 triệu đồng) và biểu trưng Búa liềm vàng.

Tại buổi họp báo công bố giải, Ủy viên Bộ Chính trị Phạm Minh Chính nhấn mạnh vai trò quan trọng của báo chí trong việc tuyên truyền, cụ thể hóa Cương lĩnh và Nghị quyết nhằm xây dựng Đảng trong sạch, vững mạnh, đồng thời yêu cầu các cơ quan báo chí phối hợp chặt chẽ với hệ thống chính trị để nghiên cứu các vấn đề mới, khó và phản ánh thực tế từ cơ sở. Bộ trưởng Bộ Thông tin và Truyền thông Trương Minh Tuấn bổ sung rằng báo chí cần bám sát thực tiễn, tập trung vào sự mạnh khỏe của các chi bộ và sự gương mẫu của Đảng viên để tạo sự ủng hộ của nhân dân. Giải ""Búa liềm vàng"" là cơ hội để các cơ quan báo chí, đặc biệt là phóng viên chuyên viết về xây dựng Đảng, có thêm động lực đi sâu tìm hiểu và phản ánh các vấn đề đang đặt ra trong công tác xây dựng Đảng hiện nay. Kinh phí hoạt động của Giải do các doanh nghiệp, đơn vị tự nguyện tài trợ, hỗ trợ và quảng bá thương hiệu hợp pháp, không huy động dưới mọi hình thức đối với cá nhân, tổ chức trong danh sách tham dự."
vims,Cluster_014,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.5551330798479087,0.41984732824427484,0.41444866920152096,rouge-score,2,0,max_mean_rouge2_rougeL,6847,724,3,14.217281684046611,15,2,"Kim Yo-jong, em gái của lãnh đạo Triều Tiên Kim Jong-un, hiện vẫn chưa kết hôn bất chấp nhiều tin đồn về việc cô lấy chồng con trai quan chức cấp cao hoặc một nhà khoa học. Các nguồn tin từ VOA, Hãng tin Yonhap và hồi ký của cựu đầu bếp sushi Kenji Fujimoto đều xác nhận tình trạng độc thân của cô, đồng thời bác bỏ các thông tin về việc cô đã kết hôn hoặc mang thai vào năm 2015. Cụ thể, tin đồn cô kết hôn với con trai của Bí thư Đảng Lao động Triều Tiên Choe Ryong-hae là không thể vì con trai ông Choe đã qua đời trong một tai nạn giao thông vào tháng 1 hoặc tháng 5 năm 2013. Trước đó, vào tháng 9 năm 2012, ông Jang Song-thaek đã lập danh sách 30 ứng viên ưu tú để tuyển phu quân cho cô, nhưng kế hoạch này bị đình chỉ sau khi ông bị xử tử vào năm 2013. Hiện tại, Kim Yo-jong là người phụ nữ quyền lực nhất nước, giữ chức Phó ban Tuyên giáo của Đảng Lao động Triều Tiên từ năm 2014. Cô đóng vai trò là cố vấn chính trị, đồng thời quản lý lịch trình, các hoạt động hậu cần và mọi lần xuất hiện trước công chúng của anh trai mình. Cho đến nay, Triều Tiên vẫn chưa đưa ra bất kỳ thông tin chính thức nào về tình trạng hôn nhân của cô."
vims,Cluster_015,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7749510763209394,0.4282907662082515,0.35225048923679064,rouge-score,2,0,max_mean_rouge2_rougeL,2680,209,1,4.82792586600408,8,1,"Triều Tiên đã khởi động chiến dịch quốc gia ""Nói không với thuốc lá"" nhằm giảm tỷ lệ hút thuốc vốn ở mức cao tại quốc gia này, bao gồm việc thiết lập các trạm khảo sát, tư vấn về tác hại của thuốc lá theo khuyến cáo của WHO và hạn chế diện tích trồng cây thuốc lá. Theo thông tin từ hãng thông tấn KCNA, nhà lãnh đạo Kim Jong-un, người vốn được biết đến là người nghiện thuốc nặng, đã tuyên bố bỏ thuốc từ tháng 3 năm nay và thực hiện chiến dịch như một cách để làm gương. Tuy nhiên, các chuyên gia và truyền thông Hàn Quốc bày tỏ sự hoài nghi về việc ông Kim thực sự bỏ thuốc, cho rằng các hình ảnh công khai có thể đã bị chọn lọc để phục vụ mục đích tuyên truyền. Hiện tại, chính quyền Bắc Triều Tiên đang tích cực triển khai các biện pháp hỗ trợ như phân phát kẹo cao su chứa nicotin cho người dân để hỗ trợ quá trình cai thuốc."
vims,Cluster_016,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7766990291262136,0.39766081871345027,0.3339805825242718,rouge-score,2,0,max_mean_rouge2_rougeL,3589,216,1,5.480936306994408,10,1,"Ngày 19/5, các Ngoại trưởng của 28 quốc gia thành viên NATO và Thủ tướng Montenegro Milo Djukanovic đã ký nghị định thư kết nạp Montenegro trở thành thành viên thứ 29 của liên minh quân sự này. Trong khi Tổng thư ký NATO Jens Stoltenberg khẳng định việc gia nhập sẽ giúp củng cố ổn định tại vùng Balkan, Nga lên án động thái này là sự ""bành trướng"" tiêu cực nhằm thay đổi bối cảnh chính trị châu Âu và xâm phạm quyền lợi chiến lược của Moscow. Bộ Ngoại giao Nga cảnh báo sẽ áp đặt các biện pháp trừng phạt kinh tế đối với Montenegro nếu nước này gia nhập mà không thông qua trưng cầu ý dân, đồng thời cáo buộc NATO lôi kéo quốc gia này bất chấp ý kiến của người dân. Mặc dù Montenegro sẽ tham gia với vai trò quan sát viên trong thời gian chờ phê chuẩn, việc kết nạp này cũng được xem là tín hiệu mở rộng cho các quốc gia nhỏ khác như Georgia và Bosnia-Herzegovina."
vims,Cluster_017,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8563134978229319,0.5269286754002912,0.444121915820029,rouge-score,2,0,max_mean_rouge2_rougeL,3882,568,3,11.080478293006308,10,2,"Vào chiều ngày 18/5 (giờ địa phương), một vụ tấn công khủng khiếp đã xảy ra tại một công viên ở thị trấn Blyth, hạt Northumberland, Anh, khiến 14 trẻ em bị thương và 9 bé phải nhập viện. Một con chó giống sục bò Staffordshire màu nâu cam, sau khi được một phụ nữ lạ mặt tháo dây xích và rọ mõm, đã lao vào tấn công trẻ em và phụ huynh trong khoảng 45 phút. Một người chứng kiến toàn bộ vụ việc miêu tả cảnh tượng như ""một vụ khủng bố"", với những đứa trẻ nằm la liệt trên bãi cỏ để chờ đội y tế. Các nhân viên y tế đã phải thiết lập một trạm phân loại tình trạng khẩn cấp ngay tại hiện trường để xử lý các vết thương trước khi chuyển đến bệnh viện, và may mắn là tất cả các nạn nhân đều không bị thương quá nghiêm trọng. Cuộc tấn công chỉ dừng lại khi một người cha kịp thời nhảy lên khống chế và đè con vật xuống đất cho đến khi cảnh sát đến. Hiện cảnh sát hạt Northumbria đang tích cực tìm kiếm, xác định chủ sở hữu của con chó và nỗ lực trấn an người dân địa phương sau sự việc gây hoảng loạn này."
vims,Cluster_018,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6606498194945849,0.3478260869565217,0.36101083032490977,rouge-score,2,1,max_mean_rouge2_rougeL,8129,637,3,14.093594457954168,16,2,"Việc tiêu thụ thịt cóc không an toàn đã gây ra nhiều vụ việc thương tâm dẫn đến tử vong tại nhiều địa phương như Đắk Lắk, Yên Bái, Quảng Ngãi và Đồng Tháp. Nguyên nhân chính là do ăn phải da, mắt, tủy sống hoặc nội tạng (gan, trứng) của cóc, vốn chứa các độc tố nguy hiểm như tetrodotoxin và bufotenin. Những độc tố này rất khó phân hủy ngay cả khi chế biến ở nhiệt độ cao, có thể gây ra các triệu chứng nghiêm trọng như nôn ói, tím tái, rối loạn thần kinh và tử vong nhanh chóng nếu không được cấp cứu kịp thời. Điển hình là trường hợp một bé trai 4 tuổi tại TP. Cao Lãnh, Đồng Tháp tử vong sau khi ăn món khổ qua xào với cóc, nhái và ếch do nội tạng cóc chưa được loại bỏ hết. Một trường hợp khác tại Quảng Ngãi cũng ghi nhận một người đàn ông 40 tuổi tử vong sau khi ăn thịt cóc vì tin rằng con vật này có thể chữa bệnh. Để đảm bảo an toàn, người dân được khuyến cáo hạn chế ăn thịt cóc, đặc biệt là tuyệt đối không ăn nội tạng và trứng, đồng thời nên thay thế bằng các loại thực phẩm an toàn hơn."
vims,Cluster_019,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.833592534992224,0.4992199687987519,0.5132192846034215,rouge-score,2,0,max_mean_rouge2_rougeL,6893,673,3,13.62590750399977,12,2,"Tòa án nhân dân tỉnh Kiên Giang đã tuyên phạt bị cáo Nguyễn Ngọc Nguyên (31 tuổi, ngụ TP. Rạch Giá) mức án tù chung thân về tội “Giết người” với hai tình tiết tăng nặng là giết nhiều người và có tính chất côn đồ. Vào chiều ngày 23/12/2015, tại nhà riêng ở huyện Châu Thành, sau khi nhậu cùng bạn bè, Nguyên đã xảy ra mâu thuẫn về tiền bạc với vợ là chị Lê Thị Hậu (22 tuổi). Trong cơn nóng giận, Nguyên dùng dao chém liên tục vào đầu và cổ khiến chị Hậu tử vong tại chỗ. Khi bà Trần Thị Giêng (48 tuổi, mẹ ruột của chị Hậu) chạy đến can ngăn, Nguyên tiếp tục rượt chém khiến bà bị thương nặng ở vai và tay trước khi bà kịp trốn thoát. Sau khi gây án, Nguyên bỏ trốn về nhà cha mẹ đẻ tại TP. Rạch Giá và ra đầu thú tại Công an phường Rạch Sỏi vào khoảng 22 giờ cùng ngày. Tại phiên tòa, Nguyên khai nhận hành vi phạm tội do mâu thuẫn nhỏ nhặt trong lúc nóng giận. Tòa án cũng yêu cầu Nguyên bồi thường chi phí mai táng cho nạn nhân và cấp dưỡng cho hai con trai của hai người cho đến khi đủ 18 tuổi."
vims,Cluster_020,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7296849087893863,0.4226289517470882,0.35489220563847423,rouge-score,2,0,max_mean_rouge2_rougeL,8731,722,3,14.938180591911077,15,2,"Kênh Nhiêu Lộc - Thị Nghè tại TP.HCM ghi nhận tình trạng cá chết hàng loạt với quy mô lớn, đặc biệt nghiêm trọng vào ngày 17 và 18/5 do ô nhiễm hữu cơ và khí độc sau các cơn mưa đầu mùa. Các lực lượng chức năng đã huy động 250 nhân lực cùng 54 tàu, ca nô để vớt gần 70 tấn cá chết đưa về bãi rác Đa Phước xử lý. Để khắc phục, cơ quan chức năng đã rải hàng chục tấn chế phẩm sinh học Zeolite cùng oxygen hòa tan để làm sạch nguồn nước, khử mùi và tăng oxy. Nguyên nhân chính được xác định là do rác thải và chất thải từ đường phố, cống rãnh đổ xuống kênh làm tăng nồng độ chất độc, kết hợp với nhiệt độ và độ pH nước cao. Mặc dù chất lượng nước tại một số đoạn đã cải thiện, nhưng tình trạng bùn đen và nồng độ amoniac cao vẫn còn tồn tại, khiến tình trạng cá chết có thể tiếp diễn trong 1-2 cơn mưa tới cho đến khi môi trường nước ổn định. Cơ quan chức năng khuyến cáo người dân không được vớt cá để sử dụng và đang kiến nghị họp liên ngành để tìm giải pháp ngăn chặn tình trạng này lặp lại trong tương lai."
vims,Cluster_021,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8533834586466165,0.6415094339622641,0.6240601503759399,rouge-score,2,1,max_mean_rouge2_rougeL,1121,216,1,4.67812616401352,8,1,"Để đảm bảo an ninh hàng không tuyệt đối trong dịp bầu cử đại biểu Quốc hội khóa XIV và Hội đồng nhân dân các cấp nhiệm kỳ 2016-2021, Cục Hàng không Việt Nam yêu cầu các đơn vị áp dụng các biện pháp thắt chặt an ninh từ ngày 20/5 đến ngày 25/5. Các biện pháp bao gồm tăng cường tuần tra, giám sát khu vực hạn chế, kiểm tra kỹ lưỡng giấy tờ nhân thân và yêu cầu hành khách tháo giày, áo khoác để soi chiếu tia X. Quy trình giám sát hành lý ký gửi được đẩy mạnh bằng camera và nhân viên từ khâu tiếp nhận đến khi đưa lên tàu bay, đồng thời hành lý không có người đi cùng phải được kiểm tra trực quan sau khi soi chiếu. Ngoài ra, các đơn vị phải bố trí tàu bay đỗ tại khu vực có chiếu sáng, tăng cường tuần tra khu vực công cộng và chuẩn bị phương án chủ động đối phó với các tình huống tụ tập gây rối."
vims,Cluster_022,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7711511789181692,0.47566063977746875,0.435506241331484,rouge-score,2,0,max_mean_rouge2_rougeL,9538,960,4,18.885651667020284,16,3,"Sáng ngày 20/5, tại huyện đảo Lý Sơn, tỉnh Quảng Ngãi, hơn 300 cử tri thuộc các đơn vị lực lượng vũ trang (bao gồm Cơ quan quân sự huyện Lý Sơn, Trạm 550, Trạm 18, Trạm Hải Đăng và Trạm Cảnh sát biển vùng 2) đã hoàn thành việc bỏ phiếu bầu đại biểu Quốc hội và Hội đồng nhân dân các cấp nhiệm kỳ 2016-2021. Đây là điểm bầu cử sớm nhất tại Quảng Ngãi được Hội đồng Bầu cử quốc gia chấp thuận, nhằm đảm bảo các cán bộ, chiến sĩ kịp thời trở về thực hiện nhiệm vụ bảo vệ trật tự an toàn cho đợt bầu cử chính thức vào ngày 22/5. Quá trình bỏ phiếu diễn ra nhanh chóng, dân chủ và đúng quy định, với sự chuẩn bị chu đáo từ khâu tuyên truyền, niêm yết đến đảm bảo an ninh trật tự tại các khu vực. Toàn huyện Lý Sơn có 8 đơn vị bầu cử với khoảng 16.640 cử tri, trong đó có gần 3.000 ngư dân đang làm ăn trên biển. Tại xã Phà Đánh, các cử tri dân tộc Thái và Khơ Mú cũng đã tham gia bỏ phiếu sớm trong không khí trang nghiêm với sự hỗ trợ của các cán bộ trẻ và thanh niên. Các lực lượng chức năng đã hoàn tất công tác chuẩn bị và đang triển khai phương án bảo vệ để đảm bảo ngày bầu cử 22/5 diễn ra an toàn, bình yên."
vims,Cluster_023,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7851099830795263,0.502546689303905,0.40609137055837563,rouge-score,2,0,max_mean_rouge2_rougeL,1735,207,1,4.808017794974148,9,1,"Bộ Thương mại Mỹ đã nâng thuế nhập khẩu thép cuộn cán nguội từ Trung Quốc lên mức 522% trong bối cảnh căng thẳng thương mại leo thang giữa Washington và Bắc Kinh. Các công ty thép lớn của Mỹ đã kiến nghị cấm nhập khẩu toàn bộ thép Trung Quốc sau khi khoảng 12.000 công nhân trong ngành bị sa thải vào năm ngoái do cạnh tranh không công bằng. Trong khi Trung Quốc giải thích rằng sự suy giảm kinh tế là nguyên nhân gây khó khăn cho ngành thép nội địa và cam kết cắt giảm 500.000 việc làm tại các nhà máy để giải quyết dư cung, họ vẫn tiếp tục các chính sách hỗ trợ sản xuất để phục hồi kinh tế. Ngoài Mỹ, EU cũng áp đặt mức thuế 13% đối với hàng nhập khẩu thép từ Trung Quốc, trong khi Bộ Thương mại Mỹ đồng thời áp thuế chống bán phá giá 71% đối với thép cuộn cán nguội từ Nhật Bản."
vims,Cluster_024,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7944162436548223,0.46564885496183206,0.3604060913705584,rouge-score,2,0,max_mean_rouge2_rougeL,5894,694,3,14.422570993076079,13,2,"Người tiêu dùng Việt Nam hiện đứng đầu thế giới về tinh thần tiết kiệm với tỷ lệ 78%, đồng thời giữ vị trí thứ 5 toàn cầu về chỉ số niềm tin với 109 điểm trong quý I/2016. Sự lạc quan này được thúc đẩy bởi cơ cấu dân số trẻ, sự gia tăng số lượng sinh viên tốt nghiệp và khao khát cải thiện lối sống của người dân. Trong bối cảnh chi phí sinh hoạt ngày càng tăng, khoảng 82% người Việt đã điều chỉnh thói quen chi tiêu trong 12 tháng qua để cắt giảm các khoản như quần áo, giải trí và điện nước. Dù ưu tiên tiết kiệm để đối phó với nợ nần và chi phí sinh hoạt thiết yếu, người Việt không đơn thuần chỉ muốn “đủ ăn, đủ mặc” mà đang khao khát một cuộc sống tốt đẹp hơn, trong đó sức khỏe và việc đảm bảo công ăn việc làm là những mối quan tâm hàng đầu. Thực tế cho thấy người dân đang chủ động thắt chặt chi tiêu không thiết yếu để tích lũy cho các mục tiêu dài hạn như giáo dục, y tế, sở hữu tài sản hoặc các hoạt động như du lịch (38%), giải trí bên ngoài (34%) và sản phẩm công nghệ mới (32%) sau khi đã trang trải đầy đủ các chi phí sinh hoạt thiết yếu. Tuy nhiên, người tiêu dùng vẫn bày tỏ sự lo lắng về viễn cảnh công việc (32%) và tình hình kinh tế quốc gia (22%), cùng với những áp lực từ việc tăng chi phí hóa đơn thiết yếu và giá thực phẩm."
vims,Cluster_025,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8387755102040817,0.5378323108384458,0.39591836734693875,rouge-score,2,1,max_mean_rouge2_rougeL,16273,1512,6,31.14396708505228,39,5,"Tập đoàn Hoa Sen đã chính thức khởi công dự án Khu Trung tâm Thương mại, Khách sạn Hoa Sen Yên Bái vào ngày 19/5/2016, đánh dấu bước tiến chiến lược khi doanh nghiệp tôn thép hàng đầu Đông Nam Á lần đầu tiên lấn sân sang lĩnh vực bất động sản, dịch vụ và du lịch. Với tổng vốn đầu tư dự kiến 1.200 tỷ đồng trên diện tích 1,5 ha tại trung tâm thành phố Yên Bái, dự án được kỳ vọng trở thành ""đầu tàu"" thúc đẩy kinh tế và du lịch vùng Tây Bắc, hỗ trợ mục tiêu đưa thành phố trở thành đô thị loại I vào năm 2050. Dự án bao gồm một tòa nhà 15 tầng với tổng diện tích sàn 74.410 m2, được thiết kế theo kiến trúc ""bậc thang"" lấy cảm hứng từ ruộng bậc thang Mù Cang Chải kết hợp với biểu tượng hoa sen 3 cánh. Khu phức hợp này cung cấp đa dạng các hạng mục như trung tâm thương mại, khách sạn 4 sao, trung tâm hội nghị, nhà hàng tiệc cưới, quán café và căn hộ cao cấp. Tọa lạc tại vị trí đắc địa gần Quốc lộ 37 và cao tốc Nội Bài – Lào Cai, dự án tận dụng lợi thế cảnh quan và giá trị tâm linh tại đầm Vân Hội để thu hút khách du lịch và thuận tiện giao thương. Trong khuôn khổ sự kiện khởi công, tập đoàn đã phối hợp với UBND tỉnh tổ chức chương trình nghệ thuật ""Non sông gấm vóc quê hương"" và thực hiện các hoạt động an sinh xã hội, trao tặng 5 tỉ đồng cùng hàng trăm phần quà cho người dân và học sinh nghèo tại địa phương. Mặc dù thị trường chứng khoán có phản ứng không đồng nhất do nhà đầu tư mong muốn công ty tập trung vào mảng cốt lõi, nhưng quy mô vốn chủ sở hữu nhỏ cho thấy bước đi này hiện vẫn mang tính chất thăm dò."
vims,Cluster_026,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7531865585168018,0.4901277584204413,0.43568945538818077,rouge-score,2,1,max_mean_rouge2_rougeL,7064,910,3,17.506195188034326,16,2,"Dự án PHUMY Complex tọa lạc tại Lô N01 – T4, Khu đô thị Đoàn Ngoại Giao, Quận Bắc Từ Liêm, Hà Nội, nằm liền kề Siêu đô thị Starlake và được quy hoạch trở thành trung tâm kinh tế, hành chính, văn hóa mới của cả nước. Với tổng diện tích xây dựng 40.260m2 và 35 tầng chức năng, dự án bao gồm 287 căn hộ hạng sang với diện tích từ 87 – 211m2 cùng khu văn phòng hạng A tại các tầng 2 đến 5. Tòa nhà được thiết kế hiện đại với tầng 1 là khu vực lễ tân và shop thời trang, trong khi các tầng từ 6 đến 35 là không gian căn hộ cao cấp cùng hệ thống tiện ích đẳng cấp năm sao như bể bơi, phòng gym, Bar-café và các dịch vụ tiêu chuẩn quốc tế. Dự án sở hữu 03 tầng hầm với tổng diện tích 9.240m2 để xe và hệ thống 5 thang máy chở khách cùng 1 thang hàng đảm bảo di chuyển thoải mái cho cư dân.

Vị trí chiến lược phía Tây Hồ Tây giúp dự án kết nối thuận tiện với các điểm trung tâm trong bán kính chưa đầy 3 km như cầu Thăng Long, cầu Nhật Tân, Hồ Tây, siêu thị Metro, Đại học Quốc gia và Khu đô thị Ciputra, tạo ra cơ hội đầu tư sinh lời cao nhờ tiềm năng tăng giá nhanh. Cư dân tại đây còn được hưởng lợi từ hệ sinh thái tiện ích gộp của toàn quần thể Ngoại Giao Đoàn bao gồm trung tâm thương mại, trường học, công viên và các dịch vụ chăm sóc sức khỏe. Chủ đầu tư PHUMYLAND đang áp dụng chương trình cho thuê căn hộ với tỉ lệ chia sẻ lợi nhuận lên tới 80% cho chủ sở hữu, nhằm thu hút các nhà đầu tư và khách hàng mua ở nhờ tầm nhìn thoáng đãng hướng ra Hồ Tây, sông Hồng và không gian xanh xung quanh."
