dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,topic_count,generated_summary
vn_mds,cluster_108,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7894736842105264,0.49339207048458145,0.4605263157894737,rouge-score,2,0,max_mean_rouge2_rougeL,1188,171,1,3.963899579946883,4,1,"Khoảng 11h30 ngày 1/11, anh Trần Ngọc Vũ (41 tuổi) và con trai là Trần Ngọc Hiếu (16 tuổi) bị một sợi cáp điện hạ thế móc vào cổ và kéo ngã xuống đường khi đang di chuyển bằng xe máy trên đường Lý Thường Kiệt, thị trấn Ngãi Giao, huyện Châu Đức, tỉnh Bà Rịa – Vũng Tàu. Tai nạn xảy ra do đơn vị thi công là Công ty Tâm Tiến đang chôn trụ và kéo cáp nhưng không đặt biển cảnh báo, khiến người đi đường không kịp phản ứng khi sợi dây bị căng lên. Do vết cắt sâu ở cổ họng, cha con ông Vũ đã được Trung tâm Y tế huyện Châu Đức chuyển lên bệnh viện tuyến trên để tiếp tục điều trị cấp cứu."
vn_mds,cluster_109,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7007575757575758,0.47148288973384034,0.32196969696969696,rouge-score,2,0,max_mean_rouge2_rougeL,3694,193,1,4.8691134919645265,7,1,"Ngày 1/11, Công an TP. Thủ Dầu Một (Bình Dương) tạm giữ Phạm Anh Cường (trú quận Bình Thạnh, TP. HCM) để điều tra hành vi trộm cắp tài sản. Cường, một bảo vệ tại bãi giữ xe nhà hàng Dream, đã cạy cửa ô tô của anh Nguyễn Thanh Quang để lấy hơn 100 triệu đồng tiền mặt vào đêm 30/10 rồi bỏ trốn. Sau khi nhận được tin báo, ""hiệp sĩ"" Nguyễn Thanh Hải cùng đồng đội đã truy vết và mai phục tại nhà trọ mới của Cường ở thị xã Thuận An, bắt giữ đối tượng cùng số tiền tang vật còn lại là hơn 81 triệu đồng. Tại cơ quan công an, Cường thừa nhận dùng hồ sơ giả để xin việc và khai số tiền trộm được là để trả nợ và ăn xài."
vn_mds,cluster_11,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7819905213270142,0.4142857142857143,0.3744075829383886,rouge-score,2,0,max_mean_rouge2_rougeL,2542,198,1,4.38033259101212,4,1,"Vụ đánh bom tự sát xảy ra vào ngày 21/10 tại khu vực phía Nam Volgograd, Nga đã khiến ít nhất 7 người thiệt mạng và hơn 30 người khác bị thương, chủ yếu là các sinh viên đang trên xe buýt. Thủ phạm được xác định là Naida Asiyalova, một phụ nữ 30 tuổi đến từ Dagestan, người được cho là đã thực hiện vụ tấn công dưới sự chuẩn bị của chồng là Dmitry Sokolov, một chuyên gia chất nổ của phiến quân Hồi giáo. Các nhà điều tra cho biết mục tiêu ban đầu của nhóm khủng bố là Moscow, nhưng Asiyalova đã kích hoạt bom tại Volgograd sau khi bắt xe buýt trong thành phố. Hiện tại, lực lượng an ninh Nga đang truy nã Sokolov, người đã bỏ trốn từ năm 2012, trong khi các đồng phạm khác vẫn đang ở Moscow chờ chỉ thị."
vn_mds,cluster_110,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8164146868250539,0.5336225596529284,0.6004319654427646,rouge-score,2,0,max_mean_rouge2_rougeL,2451,217,1,4.6044160349993035,5,1,"Ngày 1/11, Công an quận 9, TP.HCM đã khởi tố vụ án và ra quyết định truy nã đối với Huỳnh Ngọc Hùng (SN 1965, ngụ tỉnh Vĩnh Long) về hành vi “trộm cắp tài sản”. Vào tháng 5/2013, Hùng được ông Bùi Tiến D (SN 1953) thuê làm vườn và cho ăn ở tại nhà nhờ sự siêng năng, cần cù ban đầu. Tuy nhiên, vào tháng 9/2013, khi ông D đi vắng, Hùng đã thuê xe tải lấy đi toàn bộ đồ đạc giá trị trong nhà rồi bỏ trốn, đồng thời quay lại trung tâm giới thiệu việc làm để tiêu hủy hồ sơ cá nhân nhằm che giấu thân phận. Dù cơ quan chức năng xác định được hộ khẩu của Hùng tại xã Mỹ Thuận, thị xã Bình Minh, nhưng gia đình cho biết đối tượng đã bỏ nhà đi từ lâu và không liên lạc."
vn_mds,cluster_111,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.792079207920792,0.5771144278606966,0.5742574257425743,rouge-score,2,1,max_mean_rouge2_rougeL,1231,155,1,2.9104358449112624,3,1,"Vào lúc 14h ngày 1/11, người dân đi dạo tại khu vực hồ Linh Đàm, quận Hoàng Mai, Hà Nội đã phát hiện xác một nam thanh niên chết trong tư thế treo cổ trên cây tại một hòn đảo giữa hồ. Nạn nhân được xác định trong độ tuổi từ 25-28 tuổi, trong tình trạng cởi trần và mặc quần dài màu đen. Lực lượng công an đã sử dụng thuyền để tiếp cận hiện trường, đưa nạn nhân vào bờ để tiến hành khám nghiệm tử thi và xác minh danh tính. Theo một số người dân, nạn nhân có thể đã bơi từ bờ ra đảo để tự tử vì hồ Linh Đàm khá sâu và khó tiếp cận."
vn_mds,cluster_112,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6777251184834123,0.32380952380952377,0.32227488151658773,rouge-score,2,0,max_mean_rouge2_rougeL,1868,204,1,4.299412350985222,4,1,"Trên Quốc lộ 1A, liên tiếp xảy ra các vụ tai nạn giao thông gây thương vong và hư hỏng tài sản. Khoảng 3 giờ 30 sáng, anh Danh Thái Sơn (18 tuổi) tử vong tại chỗ sau va chạm giữa hai xe máy do anh Sơn Kỳ và Huỳnh Ngọc Vàng điều khiển tại giao lộ QL 1A - Hương Lộ 2. Vào lúc 10 giờ 45 phút ngày 1-11, một xe đầu kéo do Nguyễn Tuyển Long điều khiển bị lạc tay lái, cuốn vào dải phân cách tại thị xã Dĩ An, Bình Dương nhưng không có thương vong. Cùng ngày, vào khoảng 12 giờ 30 phút, một xe tải nặng 95 tấn do Dương Bình Hải điều khiển đã tông trúng và khiến anh Nguyễn Thanh Tùng (35 tuổi) tử vong tại chỗ khi đang đi bộ băng qua đường tại quận Thủ Đức, TP.HCM."
vn_mds,cluster_113,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7612903225806452,0.4622030237580994,0.46021505376344085,rouge-score,2,1,max_mean_rouge2_rougeL,2280,204,1,5.038325072964653,7,1,"Sáng ngày 29/10, anh Nguyễn Hoàng Quốc (33 tuổi, ở quận 9) trình báo bị trộm đột nhập vào nhà lấy đi số tài sản trị giá gần 100 triệu đồng, bao gồm iPad, laptop và điện thoại di động. Nhờ chiếc iPad có cài đặt hệ thống định vị GPS và thông tin tài khoản còn lưu lại, Công an quận 9 đã nhanh chóng truy vết và phát hiện toàn bộ tài sản tại phòng trọ của Nguyễn Thị Bích Hạnh ở phường Hiệp Bình Chánh, quận Thủ Đức. Tại đây, Hạnh khai nhận số tài sản do một đối tượng tên Hiếu đưa cho để cất giữ, trong khi chồng cô là Trần Văn Chương (24 tuổi) cùng Hiếu hiện đang bỏ trốn. Công an đã thu hồi toàn bộ tài sản để trả lại cho chủ sở hữu và đang mở rộng điều tra, đồng thời kêu gọi hai đối tượng bỏ trốn ra đầu thú."
vn_mds,cluster_114,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7229437229437231,0.3869565217391304,0.37662337662337664,rouge-score,2,1,max_mean_rouge2_rougeL,2996,199,1,4.703174715046771,5,1,"Vào lúc 16h ngày 16/10, một chiếc máy bay ATR-72 của hãng Lao Airlines đã gặp tai nạn thảm khốc khi lao xuống sông Mekong tại Pakse, miền Nam Lào do thời tiết xấu từ bão Nari khiến máy bay mất phương hướng. Vụ tai nạn làm thiệt mạng toàn bộ 49 người trên chuyến bay, bao gồm 5 thành viên phi hành đoàn và 44 hành khách đến từ 11 quốc gia, trong đó có 5 người gốc Việt. Lực lượng cứu hộ đã tìm thấy 43 thi thể và gửi hộp đen sang Pháp để phân tích nguyên nhân, trong khi các gia đình nạn nhân Thái Lan đang đàm phán bồi thường với hãng hàng không và công ty bảo hiểm. Chính quyền Lào đã tổ chức lễ tưởng niệm các nạn nhân và cam kết tiếp tục tìm kiếm cho đến khi toàn bộ thi thể và xác máy bay được tìm thấy."
vn_mds,cluster_115,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7580645161290323,0.4447439353099731,0.40322580645161293,rouge-score,2,0,max_mean_rouge2_rougeL,8977,995,4,21.41448392800521,14,3,"Cơ quan Cảnh sát điều tra Công an TP Hà Nội đã khởi tố và bắt tạm giam bác sĩ Nguyễn Mạnh Tường (40 tuổi, Giám đốc Thẩm mỹ viện Cát Tường) và đồng phạm Đào Quang Khánh về hành vi ""Xâm phạm thi thể"" và ""Vi phạm quy định về khám bệnh, chữa bệnh"". Vụ việc bắt nguồn từ việc chị Lê Thị Thanh Huyền (SN 1974) tử vong sau khi thực hiện phẫu thuật hút mỡ và nâng ngực tại cơ sở này vào tối ngày 19-10-2013. Thay vì đưa nạn nhân đi cấp cứu khi tình trạng nguy kịch, bác sĩ Tường đã chỉ đạo nhân viên tẩu tán dụng cụ, sổ sách và giấy tờ quan trọng để che mắt cơ quan chức năng. Sau đó, bác sĩ Tường cùng đồng phạm đã khiêng xác nạn nhân lên cầu Thanh Trì để ném xuống sông Hồng phi tang.

Hiện cơ quan chức năng đang khẩn trương điều tra và truy tìm thi thể của chị Huyền để làm rõ các tình tiết vụ án. Việc xác định chính xác tội danh của bác sĩ Nguyễn Mạnh Tường phụ thuộc vào kết quả khám nghiệm pháp y để xác định thời điểm tử vong của nạn nhân trước hay sau khi bị ném xuống sông. Tùy vào kết quả điều tra, hành vi có thể bị truy tố về tội ""Giết người"" (Điều 93), ""Vô ý làm chết người do vi phạm quy tắc nghề nghiệp"" (Điều 99), hoặc ""Vi phạm quy định về khám, chữa bệnh"" (Điều 242) của Bộ luật Hình sự. Các quyết định khởi tố của cơ quan điều tra đã được Viện Kiểm sát nhân dân cùng cấp phê chuẩn."
vn_mds,cluster_116,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8086253369272237,0.46756756756756757,0.3423180592991914,rouge-score,2,1,max_mean_rouge2_rougeL,7373,843,4,16.16260992200114,15,3,"Bác sĩ Nguyễn Mạnh Tường là đối tượng cần bị xử lý pháp luật trực tiếp nhất trong vụ án phi tang thi thể nạn nhân tại Thẩm mỹ viện Cát Tường. Tại buổi phỏng vấn chiều ngày 1/11 tại hành lang Quốc hội, Bí thư Thành ủy Hà Nội Phạm Quang Nghị cho biết vụ việc mang tính cá biệt, bất ngờ và bất thường, do đó không thể quy trách nhiệm toàn bộ cho các cơ quan quản lý như Bộ Y tế, Sở Y tế hay UBND phường một cách đơn giản. Ông nhấn mạnh rằng không ai có thể lường trước được hành vi của bác sĩ Tường để giám sát 24/24h, vì vậy việc kỷ luật toàn bộ các cấp từ Bộ đến phường là không phù hợp. Thay vào đó, các cơ quan chức năng cần tập trung xử lý đúng đối tượng vi phạm, đồng thời rà soát lại cơ chế chính sách và rút kinh nghiệm chung từ vụ việc. Hiện tại, các cơ quan chức năng đang tích cực phối hợp tìm kiếm thi thể nạn nhân Lê Thị Thanh Huyền và sẽ căn cứ vào chứng cứ để xác định tội danh đối với bác sĩ Tường. Mặc dù quận Hai Bà Trưng đã nhận trách nhiệm quản lý, nhưng trách nhiệm của các cơ quan quản lý chuyên môn như Thanh tra Sở Y tế vẫn chưa được đề cập rõ ràng trong các công văn xử lý."
vn_mds,cluster_117,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7773722627737227,0.43956043956043955,0.41240875912408764,rouge-score,2,1,max_mean_rouge2_rougeL,2523,213,1,4.978115151985548,5,1,"Bác sỹ Nguyễn Mạnh Tường, Giám đốc thẩm mỹ viện Cát Tường (Hà Nội), bị cảnh sát dẫn giải và thực nghiệm hiện trường tại cầu Thanh Trì sau khi khai nhận hành vi ném xác chị Lê Thị Thanh Huyền xuống sông Hồng để phi tang. Cơ quan công an phối hợp với gia đình nạn nhân và nhiều đơn vị chức năng từ các tỉnh lân cận đang rà soát, tìm kiếm thi thể chị Huyền dọc hạ lưu sông Hồng, vốn đang chảy xiết. Mặc dù gia đình và lực lượng chức năng đã nhận được tin báo về một thi thể tại bến đò Hồng Vân (huyện Thường Tín) vào sáng 23/10, nhưng khi đến hiện trường thì không còn thấy xác chết. Lãnh đạo Bệnh viện Bạch Mai bày tỏ sự bàng hoàng trước hành vi của bác sỹ Tường, vì thay vì đưa nạn nhân đi cấp cứu khi gặp sự cố, đối tượng đã thực hiện hành vi phi tang xác chết."
