dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,topic_count,generated_summary
vn_mds,cluster_108,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.81104033970276,0.47761194029850745,0.4331210191082802,rouge-score,2,0,max_mean_rouge2_rougeL,1188,186,1,3.9880748249124736,4,1,"Khoảng 11h30 ngày 1/11, anh Trần Ngọc Vũ (41 tuổi) và con trai Trần Ngọc Hiếu (16 tuổi) bị một sợi cáp điện hạ thế móc vào cổ và kéo ngã xuống đường khi đang di chuyển bằng xe máy trên đường Lý Thường Kiệt, thị trấn Ngãi Giao, huyện Châu Đức, tỉnh Bà Rịa – Vũng Tàu. Tai nạn xảy ra do nhóm thợ của Công ty Tâm Tiến đang thi công chôn trụ và kéo cáp nhưng không đặt biển cảnh báo, khiến người đi đường không kịp phản ứng khi sợi dây bị căng lên đột ngột. Sau khi được người dân đưa đến Trung tâm Y tế huyện Châu Đức, cha con ông Vũ được chuyển lên bệnh viện tuyến trên để điều trị do vết cắt sâu ở cổ họng, trong đó Hiếu bị thương nhẹ hơn cha."
vn_mds,cluster_109,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7513416815742398,0.4272890484739677,0.3255813953488372,rouge-score,2,0,max_mean_rouge2_rougeL,3694,214,1,5.16402383800596,7,1,"Ngày 1/11, Công an TP. Thủ Dầu Một (Bình Dương) tạm giữ Phạm Anh Cường để điều tra hành vi trộm cắp hơn 100 triệu đồng từ xe ô tô của anh Nguyễn Thanh Quang tại bãi giữ xe nhà hàng Dream. Qua trích xuất camera và lời khai đồng nghiệp, cơ quan chức năng xác định Cường là bảo vệ sử dụng hồ sơ giả để xin việc và đã cạy cửa xe lấy tiền vào đêm 30/10 trước khi bỏ trốn. Nhóm ""hiệp sĩ"" do anh Nguyễn Thanh Hải dẫn đầu đã truy vết và bắt giữ Cường tại một phòng trọ ở phường Bình Hòa, thị xã Thuận An vào đêm 31/10 cùng với số tiền tang vật còn lại hơn 81 triệu đồng. Tại cơ quan công an, Cường thừa nhận hành vi trộm cắp để trả nợ và ăn xài, đồng thời bị phát hiện có ý định hối lộ nhưng không thành công."
vn_mds,cluster_11,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7442922374429224,0.38073394495412843,0.3881278538812785,rouge-score,2,0,max_mean_rouge2_rougeL,2542,199,1,4.431893432047218,4,1,"Vụ đánh bom tự sát xảy ra vào ngày 21/10 tại Volgograd, Nga đã khiến ít nhất 7 người thiệt mạng và hơn 30 người bị thương, đánh dấu cuộc tấn công vào mục tiêu dân sự đầu tiên ngoài khu vực Bắc Caucasus. Thủ phạm được xác định là Naida Asiyalova, một phụ nữ 30 tuổi đến từ Dagestan, người đã kích hoạt bom trên một chiếc xe buýt chở đầy sinh viên. Các nhà điều tra cho biết mục tiêu ban đầu của nhóm khủng bố là Moscow, nhưng Asiyalova đã thực hiện vụ nổ tại Volgograd trước khi kịp di chuyển đến trung tâm thương mại ở thủ đô. Hiện tại, lực lượng an ninh đang truy nã chồng của cô, Dmitry Sokolov, một chuyên gia chất nổ của phiến quân Hồi giáo, người được cho là đã trực tiếp chuẩn bị thuốc nổ và lên kế hoạch cho vụ tấn công này."
vn_mds,cluster_110,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8481262327416174,0.5465346534653465,0.5838264299802761,rouge-score,2,1,max_mean_rouge2_rougeL,2451,251,1,5.173536380054429,5,1,"Ngày 1/11, Công an quận 9, TP.HCM đã khởi tố và ra quyết định truy nã đối với Huỳnh Ngọc Hùng (SN 1965, ngụ tỉnh Vĩnh Long) về hành vi “trộm cắp tài sản”. Vào tháng 5/2013, ông Bùi Tiến D (SN 1953) thuê Hùng làm vườn và cho ở tại nhà ở phường Long Phước, quận 9; do Hùng tỏ ra siêng năng nên ông D đã tin tưởng giao nhà cho đối tượng trông coi khi ông đi vắng vào tháng 9/2013. Lợi dụng sự tin tưởng, Hùng đã thuê xe tải lấy đi toàn bộ đồ đạc giá trị hàng chục triệu đồng rồi bỏ trốn, đồng thời quay lại trung tâm giới thiệu việc làm để hủy bỏ hồ sơ cá nhân nhằm che giấu thân phận. Khi ông D trở về vào ngày 15/10 và trình báo công an, cơ quan chức năng xác định được hộ khẩu của Hùng tại xã Mỹ Thuận, thị xã Bình Minh, nhưng gia đình cho biết đối tượng đã bỏ nhà đi từ lâu."
vn_mds,cluster_111,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8238095238095239,0.5550239234449761,0.5476190476190477,rouge-score,2,1,max_mean_rouge2_rougeL,1231,170,1,3.129341808031313,3,1,"Vào lúc 14h ngày 1/11, người dân đi dạo tại khu vực hồ Linh Đàm, quận Hoàng Mai, Hà Nội đã phát hiện xác một nam thanh niên chết trong tư thế treo cổ trên cây tại một hòn đảo giữa hồ. Nạn nhân được xác định trong độ tuổi từ 25-28 tuổi, mặc quần dài màu đen và cởi trần. Lực lượng công an đã sử dụng thuyền để tiếp cận hiện trường, đưa nạn nhân vào bờ để tiến hành khám nghiệm tử thi và xác minh danh tính. Theo quan sát của người dân, do hồ sâu và vị trí đảo cách bờ từ 100m đến 300m nên việc cứu hộ là không thể nếu nạn nhân tự tử bằng cách bơi ra đảo rồi treo cổ."
vn_mds,cluster_112,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6978922716627634,0.34823529411764703,0.3372365339578455,rouge-score,2,1,max_mean_rouge2_rougeL,1868,205,1,4.269054614007473,4,1,"Một loạt vụ tai nạn giao thông nghiêm trọng đã xảy ra trên Quốc lộ 1A trong các thời điểm khác nhau. Vào khoảng 3 giờ 30 sáng, anh Danh Thái Sơn (18 tuổi, quê Sóc Trăng) tử vong tại chỗ sau va chạm mạnh giữa hai xe máy tại giao lộ Quốc lộ 1A - Hương Lộ 2, khiến hai người còn lại bị thương nhẹ. Đến 10 giờ 45 phút ngày 1-11, một xe đầu kéo do Nguyễn Tuyển Long điều khiển bị lạc tay lái, cuốn vào dải phân cách tại thị xã Dĩ An, Bình Dương nhưng không gây thương vong. Cuối cùng, vào khoảng 12 giờ 30 phút cùng ngày, một xe tải nặng 95 tấn do Dương Bình Hải điều khiển đã tông trúng và khiến anh Nguyễn Thanh Tùng (35 tuổi, quê An Giang) tử vong tại chỗ khi đang băng ngang đường tại quận Thủ Đức."
vn_mds,cluster_113,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7366336633663367,0.437375745526839,0.4158415841584158,rouge-score,2,1,max_mean_rouge2_rougeL,2280,235,1,5.287759928964078,7,1,"Sáng ngày 29/10, anh Nguyễn Hoàng Quốc (33 tuổi) trình báo Công an quận 9 về việc bị đột nhập lấy trộm số tài sản trị giá gần 100 triệu đồng, bao gồm iPad, laptop và điện thoại di động. Nhờ chiếc iPad có cài đặt hệ thống định vị GPS và thông tin tài khoản còn lưu lại, lực lượng chức năng đã nhanh chóng truy vết và phát hiện toàn bộ tài sản bị giấu tại phòng trọ của Nguyễn Thị Bích Hạnh ở phường Hiệp Bình Chánh, quận Thủ Đức. Qua điều tra, cơ quan công an xác định đối tượng Hiếu là người thực hiện hành vi trộm cắp và mang tài sản đến nhờ Hạnh cất giữ, trong khi chồng của Hạnh là Trần Văn Chương (24 tuổi) cũng liên quan đến vụ việc nhưng hiện đang bỏ trốn cùng Hiếu. Đến ngày 1/11, Công an quận 9 đã thu hồi đầy đủ tài sản để trả lại cho chủ sở hữu và đang mở rộng điều tra, kêu gọi hai đối tượng bỏ trốn ra đầu thú."
vn_mds,cluster_114,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.747628083491461,0.38476190476190475,0.3605313092979127,rouge-score,2,0,max_mean_rouge2_rougeL,2996,208,1,4.744564114022069,5,1,"Vào lúc 16h ngày 16/10, một chiếc máy bay ATR-72 của hãng Lao Airlines đã gặp tai nạn thảm khốc khi lao xuống sông Mekong tại Pakse, miền Nam Lào, khiến toàn bộ 49 người trên máy bay thiệt mạng, bao gồm 5 thành viên phi hành đoàn và 44 hành khách đến từ 11 quốc gia. Nguyên nhân ban đầu được các chuyên gia nhận định là do thời tiết xấu ảnh hưởng bởi bão Nari khiến máy bay mất phương hướng. Lực lượng cứu hộ đã tìm thấy 43 thi thể và gửi hộp đen sang Pháp để phân tích, trong khi quá trình nhận dạng nạn nhân gặp khó khăn do thi thể bị phân hủy và dòng chảy xiết của sông. Hiện tại, các gia đình nạn nhân đang đàm phán với hãng hàng không và công ty bảo hiểm về việc bồi thường, trong khi chính quyền Lào đã tổ chức lễ tưởng niệm quốc gia cho các nạn nhân."
vn_mds,cluster_115,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6513761467889908,0.4367816091954023,0.42201834862385323,rouge-score,2,1,max_mean_rouge2_rougeL,8974,1093,4,20.426491898018867,14,3,"Cơ quan Cảnh sát điều tra Công an TP Hà Nội đã khởi tố và bắt tạm giam bác sĩ Nguyễn Mạnh Tường (40 tuổi), Giám đốc Thẩm mỹ viện Cát Tường, cùng đồng phạm Đào Quang Khánh (17 tuổi) về các hành vi ""Vi phạm quy định về khám bệnh, chữa bệnh, sản xuất, pha chế thuốc, cấp phát thuốc, bán thuốc hoặc dịch vụ y tế khác"" và ""Xâm phạm thi thể"". Vụ án bắt nguồn từ việc chị Lê Thị Thanh Huyền (SN 1974, ở quận Hoàn Kiếm, Hà Nội) tử vong sau khi thực hiện phẫu thuật hút mỡ và nâng ngực tại Thẩm mỹ viện Cát Tường vào tối ngày 19-10-2013. Mặc dù không có giấy phép hành nghề, bác sĩ Tường đã trực tiếp thực hiện thủ thuật bằng ống bơm kim tiêm và không đưa nạn nhân đi cấp cứu tại bệnh viện khi chị có dấu hiệu nguy kịch. Sau khi chị Huyền tử vong, do sợ trách nhiệm, bác sĩ Tường đã cho nhân viên về sớm, tẩu tán dụng cụ, sổ sách cùng nhiều giấy tờ quan trọng để che mắt cơ quan chức năng. Sau đó, bác sĩ Tường chỉ đạo đồng phạm Đào Quang Khánh mang xe máy của nạn nhân đi vứt tại đường Cổ Linh, đồng thời khiêng xác chị Huyền lên cầu Thanh Trì ném xuống sông Hồng phi tang. Vụ án được phát hiện vào lúc 23h ngày 19-10-2013 khi một người dân nhìn thấy chiếc xe máy và đồ đạc của chị Huyền tại đường Cổ Linh, từ đó dẫn đến việc khám phá toàn bộ hành vi che giấu tội phạm. Hiện tại, việc tìm thấy thi thể nạn nhân là yếu tố then chốt để xác định chính xác tội danh của bác sĩ Tường, cụ thể là xác định nạn nhân tử vong trước hay sau khi bị ném xuống sông để phân loại giữa tội ""giết người"" hoặc các tội danh liên quan đến vi phạm quy tắc nghề nghiệp. Công an TP Hà Nội đang khẩn trương điều tra và phối hợp với gia đình nạn nhân để làm rõ các tình tiết của vụ án."
vn_mds,cluster_116,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8310626702997275,0.5109289617486339,0.4141689373297002,rouge-score,2,1,max_mean_rouge2_rougeL,7352,816,4,15.78504005994182,15,3,"Tại buổi phỏng vấn bên lề Kỳ họp thứ 6, Quốc hội khóa XIII vào chiều ngày 1/11, Bí thư Thành ủy Hà Nội Phạm Quang Nghị đã đưa ra quan điểm về vụ án bác sĩ Nguyễn Mạnh Tường phi tang thi thể bệnh nhân tại Thẩm mỹ viện Cát Tường. Ông khẳng định bác sĩ Tường là đối tượng chịu trách nhiệm trực tiếp nhất và cần bị xử lý nghiêm minh trước pháp luật. Đối với trách nhiệm quản lý, ông cho rằng vụ việc mang tính cá biệt, bất ngờ và bất thường, nên không thể lấy sai phạm cá biệt này để quy trách nhiệm cho các cơ quan quản lý như Bộ Y tế, UBND thành phố Hà Nội hay UBND phường một cách đơn giản, bởi không ai có thể lường trước được hành vi của bác sĩ Tường để giám sát 24/24h. Tuy nhiên, ông nhấn mạnh các cơ quan liên quan từ cấp cấp phép, giám sát đến quản lý cán bộ, nhân viên đi làm thêm bên ngoài đều có trách nhiệm và cần rà soát lại cơ chế chính sách, rút kinh nghiệm chung ở từng cấp thay vì kỷ luật tràn lan. Về việc tìm kiếm thi thể nạn nhân Lê Thị Thanh Huyền, ông khẳng định các cơ quan nhà nước đang tích cực phối hợp triển khai tìm kiếm hết khả năng để hỗ trợ gia đình."
